#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2385112	4961526	6594	1777029	112478	HHV8GK18_gp52	RP3-353H6.2	ORF50	SMARCA1	-	ISWI|NURF140|SNF2L|SNF2L1|SNF2LB|SNF2LT|SWI|SWI2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385113	4961464	84080	1776967	123875	HHV8GK18_gp62	UNQ6410	vIRF-1	ENKD1	-	C16orf48|DAKV6410	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385114	4961464	2033	1776967	108347	HHV8GK18_gp62	RP1-85F18.1	vIRF-1	EP300	-	KAT3B|RSTS2|p300	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385115	4961464	5074	1776967	111108	HHV8GK18_gp62	-	vIRF-1	PAWR	-	PAR4|Par-4	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385116	4961464	1387	1776967	107777	HHV8GK18_gp62	-	vIRF-1	CREBBP	-	CBP|KAT3A|RSTS	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385117	4961464	5933	1776967	111868	HHV8GK18_gp62	RP11-382A12.1	vIRF-1	RBL1	-	CP107|PRB1|p107	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385118	4961464	6383	1776967	112285	HHV8GK18_gp62	-	vIRF-1	SDC2	-	CD362|HSPG|HSPG1|SYND2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385119	4961464	5925	1776967	111860	HHV8GK18_gp62	RP11-174I10.1	vIRF-1	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385120	4961464	6123	1776967	112043	HHV8GK18_gp62	-	vIRF-1	RPL3L	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385121	4961464	2239	1776967	108530	HHV8GK18_gp62	RP6-198C21.1	vIRF-1	GPC4	-	K-glypican	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385122	4961464	7024	1776967	112882	HHV8GK18_gp62	-	vIRF-1	TFCP2	-	LBP1C|LSF|LSF1D|SEF|TFCP2C	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385123	4961464	7342	1776967	113189	HHV8GK18_gp62	-	vIRF-1	UBP1	-	LBP-1B|LBP-1a|LBP1A|LBP1B	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385124	4961456	51027	1776959	119233	HHV8GK18_gp07	CGI-143	ORF10	BOLA1	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385125	4961456	8021	1776959	113717	HHV8GK18_gp07	RP11-544A12.7	ORF10	NUP214	-	CAIN|CAN|D9S46E|N214|p250	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385126	4961456	4928	1776959	110982	HHV8GK18_gp07	-	ORF10	NUP98	-	ADIR2|NUP196|NUP96	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385127	4961456	84335	1776959	124059	HHV8GK18_gp07	-	ORF10	AKT1S1	-	Lobe|PRAS40	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385128	4961456	11097	1776959	116278	HHV8GK18_gp07	-	ORF10	NUPL2	-	CG1|NLP-1|NLP_1|hCG1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385129	4961456	2517	1776959	108793	HHV8GK18_gp07	RP11-45G17.1	ORF10	FUCA1	-	FUCA	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385130	4961456	327	1776959	106824	HHV8GK18_gp07	-	ORF10	APEH	-	AARE|ACPH|APH|D3F15S2|D3S48E|DNF15S2|OPH	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385131	4961456	23358	1776959	116939	HHV8GK18_gp07	hCG_33036	ORF10	USP24	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385132	4961456	56616	1776959	121157	HHV8GK18_gp07	hCG_1782202	ORF10	DIABLO	-	DFNA64|SMAC	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385133	4961456	23636	1776959	117165	HHV8GK18_gp07	-	ORF10	NUP62	-	IBSN|SNDI|p62	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385134	4961456	8480	1776959	114054	HHV8GK18_gp07	RP4-800J21.2	ORF10	RAE1	-	MIG14|MRNP41|Mnrp41|dJ481F12.3|dJ800J21.1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385135	4961456	10180	1776959	115479	HHV8GK18_gp07	-	ORF10	RBM6	-	3G2|DEF-3|DEF3|HLC-11|NY-LU-12|g16	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385136	4961456	4927	1776959	110981	HHV8GK18_gp07	-	ORF10	NUP88	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385137	4961456	1431	1776959	107818	HHV8GK18_gp07	-	ORF10	CS	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385138	4961456	54915	1776959	120257	HHV8GK18_gp07	RP5-963E22.1	ORF10	YTHDF1	-	C20orf21	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385139	4961456	253943	1776959	128997	HHV8GK18_gp07	-	ORF10	YTHDF3	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385140	4961456	8731	1776959	114269	HHV8GK18_gp07	-	ORF10	RNMT	-	MET|RG7MT1|hCMT1c	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385141	4961456	27161	1776959	118041	HHV8GK18_gp07	-	ORF10	AGO2	-	EIF2C2|Q10	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385142	4961456	23077	1776959	116709	HHV8GK18_gp07	AC001226.5	ORF10	MYCBP2	-	PAM	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385143	4961456	81929	1776959	123629	HHV8GK18_gp07	-	ORF10	SEH1L	-	SEC13L|SEH1A|SEH1B|Seh1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385144	4961439	8036	1776942	113729	HHV8GK18_gp08	RP11-348N5.2	ORF11	SHOC2	-	SIAA0862|SOC2|SUR8	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385145	4961439	57380	1776942	121498	HHV8GK18_gp08	-	ORF11	MRS2	-	HPT|MRS2L	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385146	4961439	3840	1776942	110038	HHV8GK18_gp08	-	ORF11	KPNA4	-	IPOA3|QIP1|SRP3	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385147	4961439	3839	1776942	110037	HHV8GK18_gp08	RP11-432M24.3	ORF11	KPNA3	-	IPOA4|SRP1|SRP1gamma|SRP4|hSRP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385148	4961447	55129	1776950	120435	HHV8GK18_gp19	-	ORF16	ANO10	-	SCAR10|TMEM16K	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385149	4961447	55204	1776950	120500	HHV8GK18_gp19	RP11-54A4.7	ORF16	GOLPH3L	-	GPP34R	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385150	4961447	64083	1776950	122048	HHV8GK18_gp19	-	ORF16	GOLPH3	-	GOPP1|GPP34|MIDAS|Vps74	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385151	4961447	55958	1776950	121009	HHV8GK18_gp19	RP11-380P16.6	ORF16	KLHL9	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385152	4961447	8452	1776950	114030	HHV8GK18_gp19	-	ORF16	CUL3	-	CUL-3|PHA2E	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385153	4961447	90441	1776950	124717	HHV8GK18_gp19	-	ORF16	ZNF622	-	ZPR9	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385154	4961447	143098	1776950	126785	HHV8GK18_gp19	RP11-218D6.5	ORF16	MPP7	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385155	4961447	84861	1776950	124308	HHV8GK18_gp19	-	ORF16	KLHL22	-	KELCHL	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385156	4961478	60592	1776981	121943	HHV8GK18_gp20	HRIHFB2072	ORF17	SCOC	-	SCOCO	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385157	4961478	23633	1776981	117163	HHV8GK18_gp20	RP4-622L5.1	ORF17	KPNA6	-	IPOA7|KPNA7	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385158	4961478	3841	1776981	110039	HHV8GK18_gp20	RP3-412I7.4	ORF17	KPNA5	-	IPOA6|SRP6	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385159	4961478	3836	1776981	110034	HHV8GK18_gp20	-	ORF17	KPNA1	-	IPOA5|NPI-1|RCH2|SRP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385160	4961478	51741	1776981	119707	HHV8GK18_gp20	-	ORF17	WWOX	-	D16S432E|FOR|FRA16D|HHCMA56|PRO0128|SCAR12|SDR41C1|WOX1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385161	4961482	5270	1776985	111288	HHV8GK18_gp21	-	ORF17.5	SERPINE2	-	GDN|GDNPF|PI-7|PI7|PN-1|PN1|PNI	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385162	4961482	11060	1776985	116244	HHV8GK18_gp21	-	ORF17.5	WWP2	-	AIP2|WWp2-like	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385163	4961482	2762	1776985	109024	HHV8GK18_gp21	RP1-118B18.1	ORF17.5	GMDS	-	GMD|SDR3E1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385164	4961482	55170	1776985	120469	HHV8GK18_gp21	-	ORF17.5	PRMT6	-	HRMT1L6	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385165	4961482	51741	1776985	119707	HHV8GK18_gp21	-	ORF17.5	WWOX	-	D16S432E|FOR|FRA16D|HHCMA56|PRO0128|SCAR12|SDR41C1|WOX1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385166	4961482	23633	1776985	117163	HHV8GK18_gp21	RP4-622L5.1	ORF17.5	KPNA6	-	IPOA7|KPNA7	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385167	4961482	3836	1776985	110034	HHV8GK18_gp21	-	ORF17.5	KPNA1	-	IPOA5|NPI-1|RCH2|SRP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385168	4961482	60592	1776985	121943	HHV8GK18_gp21	HRIHFB2072	ORF17.5	SCOC	-	SCOCO	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385169	4961482	3841	1776985	110039	HHV8GK18_gp21	RP3-412I7.4	ORF17.5	KPNA5	-	IPOA6|SRP6	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385170	4961482	11059	1776985	116243	HHV8GK18_gp21	-	ORF17.5	WWP1	-	AIP5|Tiul1|hSDRP1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385171	4961482	10956	1776985	116156	HHV8GK18_gp21	-	ORF17.5	OS9	-	ERLEC2|OS-9	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385172	4961482	3416	1776985	109642	HHV8GK18_gp21	RP11-366I13.1	ORF17.5	IDE	-	INSULYSIN	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385173	4961454	55844	1776957	120946	HHV8GK18_gp09	-	ORF2	PPP2R2D	-	MDS026	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385174	4961454	10807	1776957	116021	HHV8GK18_gp09	RP11-413M3.3	ORF2	SDCCAG3	-	NY-CO-3	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385175	4961454	63932	1776957	122000	HHV8GK18_gp09	-	ORF2	CXorf56	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385176	4961454	10196	1776957	115491	HHV8GK18_gp09	-	ORF2	PRMT3	-	HRMT1L3	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385177	4961454	10606	1776957	115852	HHV8GK18_gp09	-	ORF2	PAICS	-	ADE2|ADE2H1|AIRC|PAIS	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385178	4961454	5520	1776957	111512	HHV8GK18_gp09	-	ORF2	PPP2R2A	-	B55A|B55ALPHA|PR52A|PR55A	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385179	4961454	10657	1776957	115900	HHV8GK18_gp09	-	ORF2	KHDRBS1	-	Sam68|p62|p68	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385180	4961454	10549	1776957	115800	HHV8GK18_gp09	-	ORF2	PRDX4	-	AOE37-2|AOE372|HEL-S-97n|PRX-4	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385181	4961477	79080	1776980	122529	HHV8GK18_gp23	-	ORF20	CCDC86	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385182	4961484	57224	1776987	121460	HHV8GK18_gp25	-	ORF21	NHSL1	-	C6orf63	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385183	4961484	64795	1776987	122303	HHV8GK18_gp25	-	ORF21	RMND5A	-	CTLH|GID2|GID2A|RMD5|p44CTLH	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385184	4961484	56062	1776987	121035	HHV8GK18_gp25	-	ORF21	KLHL4	-	DKELCHL|KHL4	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385185	4961484	51646	1776987	119655	HHV8GK18_gp25	CGI-127	ORF21	YPEL5	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385186	4961484	25852	1776987	117376	HHV8GK18_gp25	S863-2	ORF21	ARMC8	-	GID5|HSPC056|VID28	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385187	4961484	57610	1776987	121657	HHV8GK18_gp25	-	ORF21	RANBP10	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385188	4961484	10048	1776987	115359	HHV8GK18_gp25	-	ORF21	RANBP9	-	BPM-L|BPM90|RANBPM|RanBP7	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385189	4961484	79018	1776987	122487	HHV8GK18_gp25	-	ORF21	GID4	-	C17orf39|VID24	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385190	4961484	80232	1776987	123195	HHV8GK18_gp25	PRO0852	ORF21	WDR26	-	CDW2|GID7|MIP2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385191	4961484	10296	1776987	115584	HHV8GK18_gp25	HLC10	ORF21	MAEA	-	EMLP|EMP|GID9|HLC-10|PIG5	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385192	4961484	79734	1776987	122848	HHV8GK18_gp25	RP5-1170K4.4	ORF21	KCTD17	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385193	4961484	53981	1776987	119826	HHV8GK18_gp25	-	ORF21	CPSF2	-	CPSF100	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385194	4961484	27429	1776987	118165	HHV8GK18_gp25	-	ORF21	HTRA2	-	OMI|PARK13|PRSS25	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385195	4961484	4750	1776987	110825	HHV8GK18_gp25	-	ORF21	NEK1	-	NY-REN-55|SRPS2|SRPS2A|SRTD6	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385196	4961484	112574	1776987	125193	HHV8GK18_gp25	-	ORF21	SNX18	-	SH3PX2|SH3PXD3B|SNAG1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385197	4961484	10806	1776987	116020	HHV8GK18_gp25	HSPC085	ORF21	SDCCAG8	-	BBS16|CCCAP|CCCAP SLSN7|NPHP10|NY-CO-8|SLSN7|hCCCAP	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385198	4961484	51429	1776987	119535	HHV8GK18_gp25	RP11-266C7.10-001	ORF21	SNX9	-	SDP1|SH3PX1|SH3PXD3A|WISP	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385199	4961484	23317	1776987	116908	HHV8GK18_gp25	-	ORF21	DNAJC13	-	RME8	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385200	4961484	4289	1776987	110435	HHV8GK18_gp25	-	ORF21	MKLN1	-	TWA2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385201	4961484	9774	1776987	115118	HHV8GK18_gp25	-	ORF21	BCLAF1	-	BTF|bK211L9.1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385202	4961484	81608	1776987	123545	HHV8GK18_gp25	-	ORF21	FIP1L1	-	FIP1|Rhe|hFip1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385203	4961484	11051	1776987	116237	HHV8GK18_gp25	-	ORF21	NUDT21	-	CFIM25|CPSF5	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385204	4961484	54994	1776987	120327	HHV8GK18_gp25	-	ORF21	GID8	-	C20orf11|TWA1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385205	4961484	10605	1776987	115851	HHV8GK18_gp25	-	ORF21	PAIP1	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385206	4961484	8697	1776987	114242	HHV8GK18_gp25	-	ORF21	CDC23	-	ANAPC8|APC8|CUT23	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385207	4961484	51747	1776987	119710	HHV8GK18_gp25	-	ORF21	LUC7L3	-	CRA|CREAP-1|CROP|LUC7A|OA48-18|hLuc7A	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385208	4961484	8287	1776987	113892	HHV8GK18_gp25	-	ORF21	USP9Y	-	DFFRY|SPGFY2	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385209	4961484	11052	1776987	116238	HHV8GK18_gp25	-	ORF21	CPSF6	-	CFIM|CFIM68|HPBRII-4|HPBRII-7	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385210	4961484	5523	1776987	111515	HHV8GK18_gp25	-	ORF21	PPP2R3A	-	PPP2R3|PR130|PR72	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385211	4961484	9967	1776987	115292	HHV8GK18_gp25	-	ORF21	THRAP3	-	TRAP150	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385212	4961484	8239	1776987	113867	HHV8GK18_gp25	RP5-1172N10.4	ORF21	USP9X	-	DFFRX|FAF|FAM|MRX99	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385213	4961484	55339	1776987	120620	HHV8GK18_gp25	-	ORF21	WDR33	-	NET14|WDC146	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385214	4961484	23510	1776987	117057	HHV8GK18_gp25	-	ORF21	KCTD2	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385215	4961484	63929	1776987	121997	HHV8GK18_gp25	RP11-554C12.3	ORF21	XPNPEP3	-	APP3|NPHPL1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385216	4961484	54442	1776987	119958	HHV8GK18_gp25	-	ORF21	KCTD5	-	-	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385217	4961484	5351	1776987	111366	HHV8GK18_gp25	RP5-1077B9.2	ORF21	PLOD1	-	EDS6|LH|LH1|LLH|PLOD	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385218	4961484	51692	1776987	119680	HHV8GK18_gp25	-	ORF21	CPSF3	-	CPSF-73|CPSF73	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385219	4961503	5499	1777006	111493	HHV8GK18_gp28	-	ORF23	PPP1CA	-	PP-1A|PP1A|PP1alpha|PPP1A	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385220	4961503	5500	1777006	111494	HHV8GK18_gp28	-	ORF23	PPP1CB	-	HEL-S-80p|PP-1B|PP1B|PP1beta|PPP1CD	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385221	4961503	5510	1777006	111502	HHV8GK18_gp28	-	ORF23	PPP1R7	-	SDS22	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385222	4961503	5501	1777006	111495	HHV8GK18_gp28	-	ORF23	PPP1CC	-	PP-1G|PP1C|PPP1G	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385223	4961485	79871	1776988	122959	HHV8GK18_gp27	-	ORF24	RPAP2	-	C1orf82|Rtr1	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385224	4961485	9400	1776988	114797	HHV8GK18_gp27	-	ORF24	RECQL5	-	RECQ5	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
2385225	4961485	51184	1776988	119359	HHV8GK18_gp27	AD-009	ORF24	GPN3	-	ATPBD1C	Affinity Capture-MS	physical	Davis ZH (2015)	25544563	37296	9606	High Throughput	-	-	-	-	-	BIOGRID
